system:index,EVI2,GNDVI,MSR,NLI,RDVI,estimateLAI,.geo
2_2640,1.273890508584386,0.5667701863354038,1.1295143720280822,0.9997814754531867,31.69542041356849,1.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2649,1.4391028154654537,0.5826318121400088,1.3698844278272013,0.9998006340839231,32.003920862455935,1.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2655,1.4188861250985865,0.5782219159200551,1.337818169736347,0.9998402141359388,35.94754905082078,1.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2690,1.4421511817175596,0.5803374908290535,1.3746038523293485,0.9998353483051435,35.18755515597652,1.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2708,1.2609034647434336,0.5675675675675675,1.1122354181147662,0.9998319946755235,36.22115170706083,1.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2745,1.2629490852986556,0.569377990430622,1.1148823307047777,0.9998485363794962,38.136492059156055,1.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2783,1.2129877948661814,0.6130374479889042,1.0508896318665344,0.9997955950927297,33.04364160896195,1.487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2808,1.162636674533982,0.5436081242532855,0.9892513617167348,0.999804423942403,33.939928578752195,1.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2833,1.3348200063714557,0.5462555066079295,1.213069004483288,0.9998061170520954,33.28123162608163,1.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2840,1.415685728216201,0.5961538461538461,1.3329429806190445,0.9998155441824601,33.48487182626468,1.486,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2864,1.4706416684833954,0.5915205870362821,1.4211282208635423,0.9998252260711267,33.86910703544686,1.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2884,1.4094017094017095,0.5818679171551387,1.323216161559947,0.9998169370343946,33.66708625582359,1.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2892,1.2985010178274012,0.535483870967742,1.1626039617083168,0.9998003757990961,33.02595715727019,1.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2894,1.2408451446335422,0.541758588086984,1.0862198271658206,0.9998121493887,34.35120549775417,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2939,1.3848710531174984,0.5787234042553191,1.2859029097221202,0.9998280698908002,34.95310368212778,1.502,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2946,1.370866471326915,0.5656357388316151,1.2650895414156655,0.9998288927666344,35.15242342837237,1.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2953,1.4204360559713636,0.5752212389380531,1.3402826916684825,0.9998290555582585,34.739820190789146,1.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2998,1.3720212696120266,0.5650207312476442,1.2668510893718048,0.9998125368314085,33.574567948124454,1.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3042,1.3308945080511847,0.5707106963388371,1.2074988618217497,0.999812439677321,33.86448825328395,1.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3044,1.3897667656911699,0.592959295929593,1.293268388817083,0.9998249257047005,34.596770905099824,1.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3144,1.398579420453831,0.5786820309686712,1.306596702831807,0.9998285218164368,34.881850174298116,1.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3145,1.4179467574894,0.5869737887212073,1.336453807256335,0.9998166502603717,33.56575484742086,1.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3166,1.3228995057660624,0.5662930034789331,1.1963172639237538,0.9997953762835267,32.472618819817576,1.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3169,1.2771221483993866,0.5530449159548085,1.1336597757778095,0.9998441148246676,37.50899804761429,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3173,1.2914810865064927,0.5334063526834611,1.1530818817230275,0.9997945789242058,32.59629141276719,1.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3232,1.2632642748863063,0.6086051353226926,1.115396765361873,0.9998072071046042,33.800209478490586,1.441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3278,1.4274038180862862,0.6037609133646743,1.3511226632776474,0.9998485001514998,36.83361092286529,1.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3328,1.351680467608378,0.5554665598718462,1.2372202929473122,0.9997942600680002,32.19386020956687,1.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3357,1.3456090651558072,0.5630252100840336,1.2284567344859374,0.999803178194437,32.958019997879646,1.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3368,1.465847269796494,0.5813953488372093,1.4131316623610701,0.9998370846615209,35.13142473695854,1.442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3391,1.3680683478371338,0.5919732441471572,1.261011242278293,0.9998173728142218,34.047128372448626,1.456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3416,1.4412959872287934,0.5829578041786153,1.3733211036908786,0.9998162319677618,33.31449211102257,1.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3468,1.408582789406557,0.5767421975203079,1.3220277486492438,0.9997988636383686,32.12512704628831,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3474,1.3768519060724955,0.5923523386821441,1.273924296742764,0.9998341507812105,35.65596480375979,1.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3476,1.2676037192104834,0.5531088082901554,1.1210992229728576,0.9998146389014521,34.44854845443472,1.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3526,1.3664344179124672,0.5545243619489559,1.2586550959895566,0.9998049743422462,32.95900746449937,1.484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3603,1.3217198454714552,0.6029790890862217,1.1945010293098512,0.9998515847668751,38.13920158891108,1.447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3634,1.2706278128835753,0.6216826651609261,1.1250231223307317,0.9998457998647112,37.75217755203244,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3661,1.4306839186691311,0.5912347239780869,1.3564679451396295,0.9998092504552742,32.79543253218457,1.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3695,1.488252569750367,0.645466847090663,1.4504975559271507,0.9998630606882908,38.05608257847356,1.422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3755,1.2933505302378907,0.5883977900552486,1.1555659689428774,0.9998128719524354,34.141791052071234,1.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3775,1.301025192223542,0.5622000738279808,1.166055403000851,0.9997985666071225,32.86255330048697,1.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3809,1.2654301842317475,0.5625,1.1182963643408084,0.9997877776235992,32.204951148925424,1.424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3838,1.2890875211087172,0.5564738292011019,1.1498085709233605,0.9998085389663336,33.777786885288265,1.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3843,1.4055270330227545,0.568909679740914,1.317209124804841,0.9998291535568673,34.88505043720286,1.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3852,1.1571553038553692,0.5921787709497207,0.9826836567538001,0.9998214994660372,35.540285425301356,1.434,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3943,1.2807723003253728,0.5631174533479693,1.138662152607994,0.99979530844322,32.71291555961186,1.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3962,1.2930229663284996,0.5488117001828153,1.1551651542527461,0.9997967180666818,32.75870673779518,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3971,1.4266349822611955,0.5838721947508558,1.3500098763831063,0.9998260709496734,34.38310701473889,1.394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4018,1.4259771705292288,0.5833333333333334,1.3490015366487274,0.9998200446141449,33.80830787511748,1.487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4046,1.3908354152702458,0.5745721271393643,1.2948540564024797,0.9998315273697171,35.25911330199123,1.48,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4049,1.4194488790171444,0.5813586097946287,1.338791430459599,0.9998173821278974,33.619592903945566,1.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4058,1.1336017702325245,0.536995006808897,0.9549093147493839,0.9998454545406974,38.24937883513154,1.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4070,1.3704,0.6121212121212121,1.2644449305234813,0.9998167284527311,33.969111133605416,1.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4093,1.3141367832694844,0.5465498357064622,1.1840948400356315,0.9998020670618193,33.072413630177145,1.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4099,1.4025290455099813,0.5814637734461199,1.3126302571893462,0.999826083269773,34.601991353715945,1.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4101,1.306040142562371,0.5306859205776173,1.172925116858468,0.9998002157580822,32.96813635605974,1.397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4123,1.4818286703201617,0.6217990807616546,1.439632601215942,0.9998639637520764,38.259467173797354,1.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4125,1.4711235137102645,0.5959963603275705,1.4220282277021365,0.9998056431732164,32.11208602951656,1.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4143,1.385473956648334,0.614944719786504,1.2868383479445218,0.9998194514936377,34.103483142132035,1.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4180,1.3607730414041954,0.5854181558255898,1.2503170755782993,0.999821949844328,34.53869839393181,1.487,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4196,1.1936995574069253,0.6058297449486585,1.0269372403385326,0.9997991956253235,33.40624849664766,1.417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4197,1.371557320224365,0.5798319327731093,1.2661403142767877,0.9998198801411438,34.255993538392104,1.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4206,1.4372854116443858,0.5887230514096186,1.3669261038922509,0.9998136949467206,33.12399872310597,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4223,1.358640685051581,0.584548679542767,1.2472764085179657,0.999802994581361,32.85010758135066,1.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4291,1.2341556990918363,0.5825358851674641,1.0776131367124464,0.9998249053939279,35.61190436403622,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4299,1.3888139070344976,0.631578947368421,1.2917386665373694,0.9998502069248967,37.41199852774579,1.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4391,1.4013753773901374,0.5676706061761342,1.310900201276494,0.9998178601596539,33.821476272800545,1.433,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4399,1.3516163370496945,0.6021255396878114,1.2369956141202783,0.9998343137581799,35.87633293252749,1.465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4422,1.4592304012029254,0.5795107033639144,1.4022801087030612,0.999832267985159,34.691378600091944,1.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4431,1.208781924395307,0.5464159811985899,1.0455854208102575,0.9998184194029693,35.07563562728522,1.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4480,1.4254055357896642,0.6097560975609756,1.3480047895280747,0.9998429687967006,36.1984321928583,1.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4535,1.4054071618899069,0.5615130370914433,1.3170426989347581,0.9998247893047144,34.44875747187504,1.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4544,1.4239218877135882,0.5670274771024146,1.3458311909871492,0.9998069032647463,32.655273792678884,1.469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4575,1.3403246017065458,0.5375170532060027,1.2208481042091477,0.9998201131948546,34.513048227753345,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4580,1.3641937461679952,0.558421258304025,1.2553790576924204,0.9998028381250711,32.79648438624533,1.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4630,1.2630158118010026,0.5637206223104932,1.1150614290097696,0.9998107381713149,34.11539546322828,1.497,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4631,1.2258432361061096,0.5709376534118802,1.0669695573152072,0.9998537216369623,39.003155491099065,1.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4656,1.3347964884277732,0.6286729092670326,1.2129363702196176,0.9998380757487936,36.41874506031464,1.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4673,1.4157139813960093,0.5828270554880518,1.3330017007994546,0.9998119668192145,33.164455472504315,1.472,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4680,1.3598244376518533,0.588613406795225,1.2491063852480928,0.9997714852324002,30.492609396364028,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4683,1.4163210217920863,0.5778443113772455,1.3338869775061108,0.9998258345820064,34.454471716200864,1.505,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4752,1.472304586461422,0.6094420600858369,1.4237726026264965,0.9998487028043113,36.38470753834595,1.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4815,1.1590920342591218,0.5412956708627571,0.9850303193948443,0.9997978014318007,33.387923205130626,1.463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4819,1.2104310244130358,0.5611854684512428,1.0475728453768178,0.9998539493894325,39.10358024067695,1.423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4878,1.3043602491570947,0.5871276959945224,1.170571840281067,0.999816883082081,34.44669924634248,1.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4894,1.147301844201201,0.5301871869232797,0.9710080732031163,0.9998226148494642,35.67470107888347,1.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4913,1.426228339157099,0.5663326653306613,1.34941993081259,0.9998145854229573,33.30443576974506,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4915,1.2889093571394832,0.6470588235294118,1.1494725335465392,0.9998446356596717,37.49885018400504,1.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5006,1.4577586759894798,0.6046681254558717,1.399825473584469,0.9998421612178543,35.7779753012067,1.436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5053,1.3107949257971299,0.6014171833480957,1.1793490247385163,0.9998447423463891,37.36639719526421,1.398,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5185,1.3827664264013824,0.5853742669886167,1.2827361550870255,0.999832993924728,35.48263694603363,1.495,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5194,1.2944583503114269,0.552054794520548,1.1570761258543951,0.9998103302998514,33.90570994282831,1.413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5223,1.3774605987720743,0.5603759942154736,1.2748758102451152,0.9998209294021683,34.309165465680685,1.393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5259,1.3489331242756832,0.5720524017467249,1.2332499953121487,0.99979749015315,32.46880642753558,1.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5326,1.4701317513968406,0.6018698870276588,1.4202375622136472,0.999833943900951,34.75252290040966,1.479,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5340,1.3530416742937335,0.5761024182076814,1.239101306469514,0.9998199995194558,34.4093229356652,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5374,1.218938060343063,0.6002052861175263,1.0582548538697196,0.9998486011029903,38.369478983800704,1.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5399,1.4247851452230098,0.6444444444444445,1.347058768655692,0.9998364714515877,35.47772655067863,1.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5409,1.152788688138256,0.6013536379018612,0.9775600627169059,0.9997838730345172,32.30784793257409,1.427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5454,1.3882615323810064,0.5835777126099707,1.2909343355036678,0.9998431933820157,36.57043641946494,1.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5512,1.2577316430889827,0.5491413956887102,1.1081851067789197,0.9997877583747008,32.24048665252801,1.437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5536,1.491546284899916,0.6205504587155963,1.4561732197151531,0.9998498655558359,36.30658111372967,1.407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5626,1.3239690196344858,0.5572277227722773,1.1978323026261195,0.9997894226533108,32.003483006823764,1.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5657,1.3100932791198279,0.6023088023088023,1.1783707547842137,0.9998481852492895,37.79271751506446,1.493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5665,1.2425034142865625,0.5349823321554771,1.0884074753583244,0.999788897268,32.396629038122285,1.421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5714,1.360221966569669,0.5552968568102444,1.2495790852081774,0.9998028090743679,32.82316255329459,1.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5735,1.3220397184227093,0.5724881995954147,1.195035721390843,0.9998220165524606,34.8245602987317,1.399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5884,1.2762712988132336,0.5403823644166992,1.1326947969116898,0.9997772708494244,31.382857118660063,1.428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5897,1.3751618839888216,0.5658975361752053,1.271517953799395,0.9998064061598766,33.01448902157428,1.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5907,1.3041358576419924,0.6472966144517434,1.1704798222880435,0.9997395800012494,28.884945576747413,1.508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5941,1.3548923617648905,0.5651542649727768,1.2417941532712198,0.9998154348520522,33.967381098980894,1.408,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5949,1.3466421740774759,0.6,1.229823211329737,0.9998388577001142,36.41743382398348,1.416,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5953,1.3729662936774902,0.5431235431235432,1.2682763765042508,0.9998042885152343,32.852062494127274,1.511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5959,1.280387872166075,0.5763546798029556,1.138089935299395,0.999817724946945,34.66876226407682,1.458,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5975,1.4889643463497455,0.5927327781983346,1.4518214803342782,0.9998418853054075,35.40725916574159,1.485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6012,1.3656892967237795,0.5708367854183927,1.257603639602928,0.999793056719148,32.00099204811457,1.396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6049,1.454938697521363,0.6299478367597422,1.395099388316403,0.9998687418309153,39.267291308671936,1.519,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6078,1.244072273245693,0.5462064005753327,1.0904350502196887,0.9997871508321884,32.256565152817906,1.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6119,1.4308067681536096,0.6419213973799127,1.3564258138192586,0.9998631619576385,38.721369998060794,1.501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6146,1.3579493439121149,0.5817598859992875,1.2462089273828794,0.9998214590045528,34.51271967766192,1.432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6148,1.3912389546907313,0.6064492488090876,1.2954805094425805,0.9998268571238305,34.77676397946531,1.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6192,1.4051779745499327,0.5876010781671159,1.3166231020196044,0.9998418352871239,36.260284458072334,1.395,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6286,1.303716274521084,0.5777930089102125,1.169692711461162,0.9998154610087792,34.31767727927548,1.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6301,1.3977972141237447,0.5871593878312803,1.3054283766797008,0.9998230196563219,34.34188410612948,1.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6303,1.3235496999379182,0.5450917797286512,1.1972551455312583,0.9997860475812039,31.752580345215648,1.453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6338,1.1470970991981866,0.5385419388555004,0.9707625461208188,0.9998251016913682,35.92790969092955,1.39,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6340,1.3591883949227788,0.5842162952137376,1.2480242555659968,0.9998174721682286,34.12428867239574,1.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6348,1.3278313449910117,0.5713371721049264,1.2031239049838895,0.9998322404094395,35.82961027301306,1.521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6364,1.4698018244731048,0.6422586520947177,1.4196167991120938,0.9998484520757244,36.38225439707197,1.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6387,1.4876622242914508,0.6273209549071618,1.449489742783178,0.9998641765704585,38.219292061919276,1.483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6388,1.4501697007096577,0.5871910894535329,1.3874672772626644,0.9998461183350004,36.31536823645402,1.517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6442,1.287279745968495,0.5354416575790621,1.1474062754379744,0.9997946649654046,32.6263840143547,1.47,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6503,1.3551717780099564,0.575107296137339,1.2421858219768434,0.9998193532102543,34.33180343752316,1.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6509,1.3725358272219608,0.5572636433512682,1.267626948970097,0.999808042250193,33.17511762981506,1.498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6544,1.381307705708147,0.5902801214984813,1.2805444530215817,0.9998367917215573,35.905660377358494,1.513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6581,1.207170410710234,0.6272172143064845,1.0435555786386321,0.999828851848796,36.13533449516246,1.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6589,1.2317776747540308,0.5643440050219711,1.0746017367554024,0.9998135458760067,34.52033978219153,1.4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6631,1.4366283057693774,0.593058568329718,1.3659165191548404,0.9998054119216048,32.41699196158302,1.503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6639,1.4686525805334258,0.5978133541585319,1.4177911997760033,0.9998327945336234,34.64834068928653,1.492,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6641,1.4471583073238004,0.5868852459016394,1.3827335887250822,0.9998180574996992,33.425596949059354,1.494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6660,1.3965934838659269,0.5816876122082585,1.303742371807805,0.999786149715811,31.249832855331416,1.473,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6680,1.213820078226858,0.596078431372549,1.0519124804889235,0.9998054978383433,33.87134532926461,1.448,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6713,1.2718194684698854,0.5943698016634676,1.1266607687659893,0.9998225618557904,35.186377618307446,1.496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6722,1.3171562121299554,0.5711368277739959,1.1882371312859557,0.9998190468574784,34.56994364450468,1.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6729,1.411807529640158,0.5701375245579567,1.3269366442474242,0.9998151475325577,33.48281438761666,1.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6754,1.2055070517125588,0.6143548846482484,1.0414815842479526,0.99983068226581,36.336644532943446,1.403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6761,1.3254854706400334,0.6057906458797327,1.1997559352111418,0.9998566972170888,38.78523240711036,1.481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6771,1.3815668485257158,0.5857904085257549,1.2809640950258736,0.9998277887534013,34.95210122342227,1.491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6810,1.4336753389519972,0.6036036036036037,1.3609558943072826,0.9998656264451644,39.0441567124759,1.49,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6867,1.2831932305294216,0.5548961424332344,1.1418563532908306,0.9998151304571133,34.4087343967417,1.402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6868,1.2570121051077652,0.5306406685236769,1.1072266229345245,0.9997951031303896,32.8168182091281,1.405,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6902,1.384959329055727,0.6224947651809751,1.2859207173503548,0.9998588803995071,38.58070440115287,1.409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6953,1.178835558643967,0.5554187192118226,1.008766728609385,0.9998038017946808,33.84234874425708,1.419,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6967,1.382690913147766,0.6134122287968442,1.2825842991667467,0.9998435888099251,36.665682970487644,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6979,1.274252916588683,0.5440147329650092,1.1299757127245693,0.9997896978340243,32.30738314183038,1.439,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6997,1.2752084688627359,0.5366446682875998,1.13121900701269,0.9998009576511858,33.20378989782798,1.406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7054,1.4231566902667525,0.5643086816720257,1.3446055406492021,0.9998130579546745,33.195494717886305,1.418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7084,1.3906181908734359,0.5639844026940801,1.2945405788044868,0.9998278148825063,34.87866860718057,1.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7123,1.4212340226192866,0.5990765679107349,1.3415485483375391,0.9998244745873706,34.27605260014318,1.457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7227,1.2630845300089422,0.5688015218769816,1.1151310562638406,0.9998193173299023,34.91573224365115,1.443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7230,1.42900424156736,0.5981488623216352,1.3537431788263683,0.9998257855140189,34.332818652584216,1.506,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7278,1.392474043480755,0.5983989326217478,1.2972881925539026,0.9998418468387656,36.37699292183299,1.467,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7281,1.312215332272403,0.5696694750486067,1.181364184473679,0.9998264750938066,35.335159889186926,1.451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7298,1.1529157779743018,0.5991943605236657,0.9777082821440284,0.9997853567861884,32.419068277232945,1.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7378,1.1809092183338783,0.6021473307485834,1.0112634643157932,0.9998159456485283,34.934839130510206,1.462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7379,1.3887913477070017,0.560702875399361,1.291874379638424,0.999805158481577,32.802098164966154,1.426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7421,1.3112289399990817,0.5918591859185919,1.1799203070653737,0.9998545818362207,38.607007124919576,1.446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7422,1.4697055292705319,0.5779960707269155,1.4195510751475806,0.9998298782836157,34.3390221025897,1.476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7615,1.3894540522210919,0.5629343629343629,1.2928460168844433,0.9998120558140534,33.39339338044559,1.429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7683,1.4558472553699284,0.5508061492313461,1.3967570682996733,0.9998316570742374,34.66279072659209,1.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7723,1.368544600938967,0.5753623188405798,1.261701597834484,0.9998201705587046,34.30731022983073,1.476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7833,1.199132611228585,0.6347923055478115,1.0335687779399372,0.9998350651300816,36.84080601236566,1.52,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7838,1.4560317342626234,0.5810473815461347,1.3971281911809978,0.9998170226938847,33.245419969487585,1.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7870,1.3477997169620592,0.5604053000779423,1.2316136543962,0.9997994215156848,32.63268065792017,1.392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7886,1.481042654028436,0.6026296566837107,1.4384010043457947,0.9998466972925869,36.04861351134769,1.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
