system:index,B8,GVI,MSR,NDGI,errorLAI,estimateLAI,.geo
0_34839,2528.0,25078.365079365078,148.83709330238386,-0.05529522024367387,536.0,1320.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34841,1659.0,26843.660194174758,163.51024750282912,0.004061738424045495,572.0,1171.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34842,2669.0,22987.80275624462,155.8409332445259,0.03383793410507567,573.0,1386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34846,3572.0,24908.34449093445,156.3885357289983,-0.002781641168289274,429.0,1370.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34864,2483.0,35069.621468926554,174.73583748659357,-0.06349206349206347,456.0,880.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34865,2334.0,29807.429118773947,171.1025547169522,-0.003182686187141951,525.0,960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34867,1569.0,34558.47136563876,186.5616490578749,0.008888888888888913,509.0,1171.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34868,2253.0,32509.82251082251,175.52712461868595,-0.02118644067796612,512.0,987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34892,2090.0,32005.125574272588,166.26799153044547,-0.06714285714285717,441.0,746.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34896,2267.0,31139.10989010989,161.3590623164567,-0.08312342569269515,357.0,606.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34897,1778.0,32864.06469500924,174.8457822366939,-0.03046594982078853,518.0,900.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34898,3028.0,28947.374760994266,173.97652594259708,0.028009828009827993,441.0,1047.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34901,2726.0,24985.251145737853,156.853517824531,-0.0013729977116704564,525.0,1179.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34904,2110.0,19042.32129963899,135.46656897704716,-0.011155734047300322,393.0,587.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34923,3091.0,27136.84021071115,177.78713519278918,0.08167141500474837,381.0,689.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34924,3060.0,27296.056199821585,166.55116978228725,0.01402080506558121,455.0,1185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34925,4146.0,22301.31307154384,159.7727598172398,0.07363557609009536,401.0,1369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34929,2385.0,23381.352941176472,156.455072297147,0.029263370332996974,476.0,869.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34933,3417.0,29254.136986301368,178.8831691555787,0.05035971223021584,467.0,1248.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34944,2575.0,42005.52528548124,210.61901780239924,0.031986531986531966,574.0,1189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34945,2245.0,32582.454281567487,165.37870725951228,-0.08133333333333334,435.0,749.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34946,2252.0,30267.817204301078,156.8337873358514,-0.0970873786407767,319.0,513.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34947,2489.0,32073.742268041235,161.89622842986196,-0.09451575262543753,354.0,686.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34949,1384.0,37004.34759358288,209.27898705331003,0.08879184861717614,480.0,1202.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34950,1651.0,36284.71428571429,200.6557081526379,0.056910569105691075,550.0,1215.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34952,3042.0,33281.27571115974,183.67035228604755,0.01218161683277959,430.0,1105.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34955,4170.0,19960.70416467209,140.65935363939877,0.002639788816894624,365.0,1073.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34966,2324.0,38035.00654664484,190.60913347644882,-0.017684887459807022,483.0,901.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34967,2291.0,31686.41355463347,165.64242247908234,-0.06589147286821706,422.0,736.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34968,1844.0,39826.21382289417,215.06375055477832,0.07925407925407926,577.0,1228.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34973,2405.0,24145.58634538153,154.78323318533057,0.002516356316054356,457.0,839.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34976,3544.0,25642.99421128799,171.7184119648216,0.07548638132295714,464.0,1144.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34991,2515.0,36821.84040995608,185.25159106008678,-0.029829545454545425,493.0,973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34992,2971.0,39091.10526315789,186.39851469446785,-0.05354919053549188,475.0,1204.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34994,1615.0,33229.45267489712,178.36363829114265,-0.01619433198380571,502.0,926.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34995,1894.0,37954.91182364729,201.69336125902487,0.03958333333333331,577.0,1170.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34996,2296.0,36793.8717948718,197.45025645779515,0.033968516984258484,568.0,1061.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34997,2781.0,38570.42857142857,199.18003424295364,0.01908127208480561,519.0,1173.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34998,3300.0,30554.555555555555,188.70217144120747,0.0816224336504757,445.0,1165.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35003,2285.0,22140.472868217053,146.44897035323868,-0.009121459433509357,401.0,640.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35004,2210.0,18887.888888888887,137.92915476482293,0.01079913606911448,382.0,584.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35008,4006.0,25995.106424399743,159.66068489242505,-0.0035564177174265037,400.0,1308.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35018,2238.0,36687.524590163935,184.4127292942202,-0.03251387787470267,491.0,862.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35020,2406.0,34419.6008583691,171.24133557852548,-0.07417218543046357,446.0,851.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35021,1745.0,34281.907662082514,178.43124576204545,-0.03139866793529969,506.0,886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35022,2003.0,36154.23465703971,195.2631671232042,0.03165735567970205,562.0,1027.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35023,2477.0,37303.21686746988,196.19381408647618,0.020753266717909256,529.0,1102.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35024,2734.0,38614.819209039546,198.34485720234485,0.014326647564469927,484.0,1079.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35026,2713.0,33451.52774352651,192.31100849540266,0.05530253741054006,572.0,1223.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35027,2344.0,21905.542056074766,146.93947332757645,-4.670714619336892E-4,432.0,741.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35028,2627.0,32153.222766217874,187.5418730389598,0.05012853470437019,581.0,1219.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35031,4086.0,19920.98927352511,145.18581629908317,0.03507443855664899,372.0,943.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35046,2244.0,36368.52998379255,190.6420558691161,0.0048859934853419905,534.0,985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35047,2489.0,36494.60117302053,192.0297361597849,0.010370370370370358,515.0,1064.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35048,3012.0,43027.57142857143,215.0964470291093,0.04089219330855022,544.0,1319.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35049,3162.0,27735.842105263157,168.46783190047108,0.01740294511378849,393.0,1000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35051,2259.0,19832.18700614574,138.24998362626175,-0.011284722222222245,370.0,567.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35059,2820.0,33020.07728337236,177.3046807806096,-0.018954623779437088,475.0,1118.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35071,2525.0,39637.93249607535,195.34056718011865,-0.01393188854489161,480.0,1011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35072,2359.0,35207.95522388059,176.8257121852999,-0.05367231638418076,466.0,855.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35073,2470.0,36754.95238095238,180.83947788144943,-0.05285412262156453,471.0,932.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35074,2582.0,37311.1387283237,184.42067189478126,-0.040887040887040906,482.0,1003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35075,2508.0,29679.473372781064,155.8832848450976,-0.09334763948497853,342.0,663.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35077,2772.0,40466.15328467153,210.61735822111723,0.0506134969325154,536.0,1212.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35080,2503.0,26769.05347593583,164.39404843231392,0.01081081081081082,463.0,853.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35083,3613.0,25054.478502080445,151.62584516980584,-0.036418309388573315,401.0,1305.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35092,2401.0,37051.46913580247,184.4677352055938,-0.037147102526003006,459.0,928.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35093,2429.0,37716.391304347824,185.54604507760925,-0.040238450074515666,501.0,985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35094,2495.0,34460.325966850825,176.15430505280457,-0.046741277156023664,436.0,892.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35095,2633.0,35968.94535519126,183.20209654380707,-0.029177718832891258,444.0,996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35097,2593.0,36675.096181046676,187.59817861442983,-0.015320334261838492,446.0,945.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35098,2711.0,37756.66016713092,190.27387434447922,-0.015764222069910874,453.0,1045.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35133,2485.0,37764.95744680851,180.7834226929327,-0.0666666666666667,487.0,972.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35134,2386.0,34679.232558139534,178.44283238532248,-0.037088873337998596,473.0,952.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35135,3015.0,41300.3698630137,215.20403799770165,0.061818181818181765,525.0,1271.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35137,2859.0,40609.79545454545,204.6523751583823,0.020289855072463846,481.0,1128.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35138,3039.0,41345.93877551021,209.93808463397102,0.036671368124118454,498.0,1290.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35139,2877.0,38668.35483870968,199.4533966931218,0.019178082191780802,468.0,1144.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35144,2896.0,22571.096648480125,159.80156360291667,0.06783187682064085,307.0,389.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35153,3173.0,41694.13797634691,213.75378005174116,0.05037957211870256,521.0,1387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35165,2527.0,41425.229508196724,207.73180284096955,0.02521008403361341,559.0,1187.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35166,2537.0,35984.81560283688,182.18897635556857,-0.03490759753593434,461.0,946.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35167,2598.0,38261.15022091311,184.5009326836123,-0.0529986052998605,502.0,1042.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35168,2727.0,42675.05633802817,202.1149261437729,-0.01692307692307698,563.0,1282.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35169,2587.0,37491.7536231884,183.74113672635173,-0.04696132596685083,487.0,1028.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35170,2170.0,33486.654320987655,172.48512149069376,-0.05332359386413441,432.0,722.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35173,2458.0,25313.109165808444,156.01580138844935,-0.013211382113821094,473.0,910.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35177,3410.0,27610.336032388663,172.94631447499003,0.045723962743437783,479.0,1321.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35178,2896.0,37609.38961038961,193.06003655914526,6.497725795971597E-4,510.0,1210.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35179,2981.0,38070.51979565773,191.79412869652018,-0.011987381703470027,495.0,1205.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35190,2346.0,34909.71428571429,178.51399590359165,-0.04000000000000005,447.0,834.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35191,2674.0,38473.82014388489,190.78449620568742,-0.022503516174402213,497.0,1061.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35192,2484.0,29222.529411764703,163.6751466680112,-0.037372593431483546,469.0,1007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35197,3346.0,31654.629139072847,180.65359234931805,0.020762916465475605,514.0,1398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35198,3592.0,28105.41627543036,173.54654689045708,0.04029304029304026,472.0,1320.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35202,3839.0,24037.82279273638,149.67363032076656,-0.028588807785888053,391.0,1129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35210,2676.0,41681.24299065421,199.90293912789392,-0.01609195402298854,540.0,1181.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35211,2580.0,33812.892529488854,172.6092938638017,-0.057442865966646016,418.0,879.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35213,2795.0,41223.188790560474,211.3220317378541,0.04468412942989214,488.0,1162.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35218,3948.0,25437.144329896906,166.45080688749377,0.04864864864864863,454.0,1348.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35239,2357.0,34559.117302052786,175.45413967427976,-0.052119527449617835,470.0,933.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35240,2471.0,33256.06594885599,172.38058498750163,-0.050479233226837,425.0,860.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35241,2753.0,40844.69732937685,207.0532708755442,0.02900763358778624,502.0,1198.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35247,2940.0,40606.73480662983,203.35597284239975,0.01400560224089637,543.0,1348.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35249,2163.0,29957.448753462602,160.04425416189537,-0.07197943444730077,578.0,1090.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35268,2693.0,41050.82926829268,198.5927806973711,-0.015015015015014926,523.0,1145.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35269,2124.0,35222.880597014926,179.3518765842002,-0.039808917197452214,516.0,922.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35271,2789.0,39225.441631504924,200.78039663741689,0.018624641833810827,475.0,1105.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35272,2858.0,40423.32814710042,203.70993712512168,0.0179985601151908,540.0,1275.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35279,3765.0,29551.590266875977,165.20135583778614,-0.03375047402351153,400.0,1370.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35298,2451.0,37591.024539877304,184.79861883384223,-0.042584434654919234,458.0,954.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35299,2565.0,38339.807174887894,184.92668757776227,-0.051736357193479805,494.0,1042.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35300,2409.0,33410.927877947295,172.52953639078277,-0.05193951347797504,489.0,940.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35301,2729.0,40072.42143906021,203.5869698217824,0.021755438859714933,489.0,1121.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35304,3002.0,27464.69075937786,171.83126674930423,0.04194470924690176,497.0,1271.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35305,3617.0,25724.462304409673,172.3249209986915,0.0773946360153257,461.0,1247.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35310,2015.0,25602.557814485386,145.41096343090555,-0.08859293572669365,475.0,763.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35322,2671.0,38430.654676258986,196.6099886198549,0.007976794778825262,470.0,1043.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35323,2635.0,37588.15834522111,194.70237250644448,0.009359251259899178,460.0,1038.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35331,1675.0,22125.81638044914,129.86935992069792,-0.12737752161383284,346.0,364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35332,1779.0,22292.233082706767,131.06504636196604,-0.1221122112211221,359.0,412.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35348,2473.0,37525.55538694993,187.9058646136368,-0.025147928994082844,457.0,924.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35350,2532.0,39073.07407407407,186.2678618384968,-0.05401459854014601,513.0,1070.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35351,3013.0,41615.02209944751,210.11846417866857,0.03428571428571437,523.0,1307.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35357,3977.0,23161.492719860224,165.07152178125133,0.0870528648306426,382.0,1096.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35362,1646.0,21375.623376623378,127.23243132513882,-0.13043478260869565,324.0,296.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35381,2890.0,40475.19047619047,206.8432202054021,0.03253796095444688,512.0,1289.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35392,3445.0,25959.813865862845,166.49252499242695,0.03874755381604699,443.0,1240.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35402,2519.0,37539.983606557376,182.38895462442022,-0.05492957746478864,493.0,1012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35414,2956.0,22790.056283731687,156.47589567334043,0.04218561671353961,470.0,1134.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35415,2633.0,34462.35078534031,190.23138979896694,0.02964959568733155,563.0,1224.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35431,2339.0,41034.087719298244,207.31508887336776,0.027953110910730376,611.0,1235.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35432,2805.0,41802.27868852459,201.65442027164593,-0.008862629246676459,551.0,1284.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35433,2350.0,34608.72017673049,174.38290197070214,-0.058905058905058864,461.0,884.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35440,4170.0,21482.771251931994,143.75763837997195,-0.012465021622996732,367.0,1089.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35444,4071.0,24317.99641577061,166.2703842385106,0.06999041227229148,409.0,1308.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35463,2778.0,41093.67455621302,204.16069090083775,0.011976047904191545,536.0,1204.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35464,2496.0,36225.41509433962,179.98592628105374,-0.05031013094417643,480.0,983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35493,2640.0,39284.71428571429,191.42309623935327,-0.029602888086642642,509.0,1104.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35494,2241.0,26087.47497089639,161.08633885270197,0.0035046728971962807,500.0,875.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35508,2501.0,24327.793774319067,152.60449089346807,-0.015325670498084266,449.0,816.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35513,2662.0,41527.861154446175,202.1534342054236,-0.003110419906687384,590.0,1269.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35524,2745.0,40605.50887573965,199.32867729650795,-0.005882352941176536,600.0,1349.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35541,2551.0,37348.92679355783,187.75511018277552,-0.02358827734095781,538.0,1121.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35559,2459.0,33409.32608695652,175.76321752526923,-0.03348653972422855,449.0,886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35560,2628.0,39577.31325301205,198.696279247691,0.003779289493575211,592.0,1271.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35574,2659.0,41159.9907120743,204.1165152056913,0.010954616588419392,564.0,1209.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35575,2803.0,39366.97752808989,194.55078404475503,-0.01453287197231837,531.0,1168.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35588,2525.0,34540.72366621067,180.55838310360616,-0.023380093520374103,466.0,936.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35592,2382.0,27664.505226480836,169.43702792469972,0.02439024390243898,548.0,1070.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35607,4060.0,18891.508143322473,138.27667899198627,0.013201320132013186,369.0,886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35608,3331.0,42486.244897959186,211.45117404950614,0.03022339027595265,533.0,1398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35609,2645.0,32653.32098765432,185.92392790026767,0.03382259093809827,571.0,1137.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35644,2477.0,35845.5991316932,179.17757368853742,-0.04951856946354891,480.0,940.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35645,2704.0,41218.51219512195,197.6817871742262,-0.02162565249813572,552.0,1221.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35661,2590.0,35478.45205479452,181.57418583505537,-0.031187790311877968,466.0,981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35701,2767.0,30009.845986984816,172.04880076408347,-0.0010834236186348422,518.0,1093.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35726,2751.0,38474.52447552448,194.19859905950207,-0.004871259568545624,477.0,1094.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35734,2804.0,28039.0,168.4110455494132,0.011633788568538242,542.0,1122.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35745,2354.0,26840.505131128848,167.10503776356197,0.025730994152046792,580.0,1151.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35751,2562.0,40601.21870047543,198.3011044438995,-0.010971786833855789,578.0,1199.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35762,2371.0,21263.57399103139,143.53327589662422,-0.008888888888888896,450.0,819.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35763,2369.0,21574.59198542805,143.91988493524755,-0.013477088948787075,424.0,746.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35782,3013.0,41048.04632152588,211.3788841178936,0.04707560627674757,489.0,1234.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35783,2772.0,37357.49056603773,193.59920981087356,0.006784260515603805,481.0,1096.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35784,2693.0,34927.66407263294,186.74634776601232,0.004560260586319259,472.0,1068.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35785,2663.0,34809.45751633987,187.93663207101423,0.012574454003970873,629.0,1322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35787,2640.0,39999.0,199.0,0.0,510.0,1139.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35799,2868.0,42425.035502958584,218.7335392761612,0.0645669291338582,581.0,1371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35814,3040.0,41024.64102564102,209.81851067789194,0.03999999999999997,487.0,1263.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35818,2609.0,38254.131964809385,193.45203573863284,-0.00583090379008753,525.0,1107.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35819,2551.0,39488.164086687306,194.5655313736786,-0.015993907083015922,496.0,1031.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35820,2556.0,38091.39940387481,192.02713596450343,-0.011053795136330048,511.0,1101.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35821,2772.0,33886.53056234719,183.7645286154319,0.0036809815950920454,604.0,1284.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35824,3958.0,24907.747640025173,168.72449634019551,0.07256159298008781,440.0,1387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35832,2335.0,25324.379609544467,156.8605628729533,-0.008068854222700383,527.0,984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35847,2411.0,25812.70449678801,158.4756704061055,-0.007438894792773638,500.0,954.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35848,2945.0,35739.29126213592,187.36647183308227,-0.0036275695284159813,601.0,1392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35851,3818.0,24148.272612270717,163.26299691493833,0.05540720961281711,428.0,1231.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35852,2707.0,21483.126984126982,149.88747833596744,0.028991425071457716,465.0,1000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35874,2715.0,38509.63829787234,192.91719396779516,-0.011913104414856391,479.0,1048.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35901,3108.0,41328.78723404255,210.62197823352312,0.04011065006915629,487.0,1277.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35902,2406.0,26496.797356828192,156.25026694497265,-0.0345560871876661,426.0,793.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35903,2562.0,26631.016632016635,158.26812811627872,-0.024340770791075116,402.0,794.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35904,2830.0,41616.647058823524,209.61188658563378,0.03186646433990902,539.0,1229.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35905,2788.0,38613.95844875346,195.2352855447197,-0.0013831258644537048,490.0,1142.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35906,2736.0,38104.8495821727,189.49008412130306,-0.02445652173913038,474.0,1088.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35907,2600.0,33461.03346203346,177.94050529015934,-0.02202643171806161,463.0,994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35908,2746.0,35522.932729624845,188.95815294057255,0.007822685788787438,629.0,1347.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35940,2636.0,29953.545454545456,164.10471121991455,-0.04710341093665404,406.0,828.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35941,2735.0,37775.24309392265,187.22184023087323,-0.03208556149732619,470.0,1072.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35942,2660.0,34499.64850843061,176.63438265923733,-0.044609665427509285,434.0,931.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35946,2653.0,26318.444444444445,161.39387113957784,9.930486593843382E-4,571.0,1213.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35947,2760.0,23329.515638207944,153.85202151235853,0.013710368466152563,455.0,914.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35948,3253.0,24568.48640483384,161.36202220986837,0.03518373729476151,431.0,943.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35976,2974.0,38773.44589308996,197.86646861757646,0.009874917709019099,525.0,1369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
