system:index,B4,B8,GVI,NDVI3,RDVI,estimateLAI,.geo
2_7144,1861.0,3659.0,1.2940438871473354,1861.4913910904618,24.20026649751454,0.599,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7145,1355.0,2877.0,1.4360711261642676,1355.5290232881473,23.396011325346205,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7148,1626.0,3385.0,1.3654786862334034,1626.5196454948302,24.84869801127853,0.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7179,1620.0,3312.0,1.2841379310344827,1620.5108695652175,24.092885947612658,0.88,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7193,1345.0,2693.0,1.156124899919936,1345.5005569996288,21.213226783999662,0.687,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7207,1411.0,3164.0,1.5434083601286175,1411.5540455120101,25.917097759667325,0.668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7214,1444.0,3155.0,1.7198275862068964,1444.5423137876387,25.230061245123895,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7215,1518.0,3026.0,1.3751962323390896,1518.4983476536681,22.370834256954133,0.571,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7217,1516.0,3111.0,1.3711890243902438,1516.5126968820316,23.44827709502077,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7241,1515.0,3016.0,1.5280804694048618,1515.4976790450928,22.298911359167665,0.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7248,1487.0,3287.0,1.582089552238806,1487.5476118040767,26.05141383010009,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7252,1333.0,2610.0,1.128874388254486,1333.4892720306514,20.33656076574524,0.547,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7257,1634.0,3139.0,1.2028070175438597,1634.4794520547946,21.78415822448849,0.516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7271,1721.0,3540.0,1.3474801061007957,1721.5138418079096,25.078326264002616,0.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7278,1287.0,2859.0,1.4796183868169992,1287.5498426023084,24.413941119452243,0.767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7287,1503.0,3429.0,1.5194709772226305,1503.5616797900263,27.424880812708025,0.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7290,1599.0,3122.0,1.6821305841924397,1599.4878283151825,22.165774113397816,0.691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7291,1896.0,3625.0,1.2713032581453634,1896.4769655172413,23.269450071872058,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7320,1385.0,3207.0,1.4745370370370372,1385.568132210789,26.88731485939851,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7343,1865.0,3569.0,1.1422569027611043,1865.4774446623703,23.115844983250295,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7376,1441.0,3169.0,1.3250183418928834,1441.5452824234774,25.450321648603058,0.782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7382,1599.0,3451.0,1.4809489575844714,1599.536656041727,26.061253056810013,0.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7383,1567.0,3055.0,1.182142857142857,1567.487070376432,21.887086819639894,0.611,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7454,1273.0,2898.0,1.4705882352941178,1273.5607315389925,25.161311268530064,0.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7468,1659.0,3279.0,1.2536082474226804,1659.4940530649587,23.05363812639336,0.628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7470,1573.0,3421.0,1.4023876404494384,1573.540192926045,26.150361559481926,0.706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7491,1706.0,3213.0,1.5319148936170213,1706.4690320572674,21.486953354636437,0.579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7510,1670.0,3273.0,1.2776617954070981,1670.489764741827,22.800176928587945,0.576,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7514,1719.0,3204.0,1.4703161141094836,1719.4634831460673,21.164671678046137,0.514,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7527,1463.0,2980.0,1.3820943245403678,1463.5090604026846,22.758698589055502,0.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7535,1716.0,3244.0,1.3730797366495975,1716.4710234278668,21.696142068237876,0.597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7539,1613.0,3270.0,1.3695652173913042,1613.506727828746,23.712598410270914,0.649,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7556,1659.0,3639.0,1.411530815109344,1659.5441055234955,27.202524697964613,0.731,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7616,1326.0,2784.0,1.2597402597402598,1326.5237068965516,22.742416719605135,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7626,1587.0,3007.0,1.3941082802547773,1587.472231459927,20.950425553347298,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7629,1673.0,3153.0,1.198744769874477,1673.4693942277197,21.304338633052996,0.654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7633,1702.0,3681.0,1.2764378478664193,1702.537625645205,26.973270288382864,0.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7643,1530.0,3035.0,1.2992424242424243,1530.495881383855,22.27491774551706,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7659,1501.0,3129.0,1.3526315789473684,1501.5202940236497,23.925658800293835,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7690,1798.0,3430.0,1.2989276139410189,1798.475801749271,22.57108129417074,0.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7699,1267.0,2479.0,1.058970099667774,1267.488906817265,19.802441241533817,0.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7700,1785.0,3389.0,1.7441295546558706,1785.4732959575097,22.2992959686127,0.537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7734,1234.0,2819.0,1.5862385321100918,1234.5622561191913,24.896652906192205,0.858,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7748,1698.0,3455.0,1.3125836680053546,1698.5085383502171,24.476070207614477,0.746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7760,1755.0,3385.0,1.2037760416666665,1755.4815361890694,22.73558037055558,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7776,1260.0,3012.0,1.6940966010733454,1260.581673306773,26.80516468766018,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7790,1569.0,3175.0,1.344903988183161,1569.5058267716536,23.317028351182497,0.53,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7822,1330.0,3086.0,1.6999125109361328,1330.5690213869086,26.42469475232634,0.774,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7846,1910.0,3650.0,1.3981603153745072,1910.4767123287672,23.335217464183174,0.78,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7849,1768.0,3396.0,1.4361549497847919,1768.4793875147232,22.65485483764903,0.557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7850,1107.0,2379.0,1.3554455445544553,1107.5346784363178,21.543855124644466,0.717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7858,1814.0,3266.0,1.1529334212261042,1814.444580526638,20.37205125756719,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7869,1405.0,3014.0,1.3807266982622433,1405.5338420703383,24.204384499736584,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7873,1330.0,2708.0,1.104118104118104,1330.5088626292468,21.685331237649507,0.586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7874,1477.0,3295.0,1.471867966991748,1477.5517450682853,26.317441206380597,0.794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7890,1421.0,3155.0,1.6919795221843001,1421.5496038034864,25.63339236612673,0.772,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7917,1590.0,3214.0,1.4953416149068324,1590.5052893590541,23.430660187085305,0.686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7927,1543.0,3102.0,1.3697478991596639,1543.5025789813023,22.874586704460746,0.553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7932,1229.0,2739.0,1.3551160791057608,1229.5512960934648,23.971273971285957,0.841,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7939,1370.0,3190.0,1.7195225916453536,1370.5705329153604,26.9518739380387,0.807,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7954,1734.0,3584.0,1.4086021505376345,1734.5161830357142,25.368661984944257,0.681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8004,1400.0,3238.0,1.5903999999999998,1400.5676343421865,26.988586219265077,0.85,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8008,1950.0,3573.0,1.0882524839275276,1950.4542401343408,21.83891199515199,0.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8048,1853.0,3492.0,1.2313099041533548,1853.4693585337916,22.418425036202596,0.583,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8082,1670.0,3357.0,1.4450109249817915,1670.5025320226393,23.79362650007486,0.689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8098,1249.0,2875.0,1.6207839562443027,1249.5655652173914,25.319854923483778,0.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8109,1645.0,3211.0,1.2676553672316384,1645.4876985362816,22.472553275970913,0.588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8153,1818.0,3612.0,1.2918781725888326,1818.4966777408638,24.34571445151479,0.693,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8155,1782.0,3411.0,1.1753826530612246,1782.4775725593668,22.605385778714464,0.694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8161,1432.0,3100.0,1.5430680885972108,1432.538064516129,24.777135489630183,0.863,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8162,1629.0,3395.0,1.4129353233830844,1629.520176730486,24.91528640845388,0.641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8183,1679.0,3169.0,1.3631618195376585,1679.4701798674662,21.39956586339812,0.524,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8188,1401.0,2967.0,1.3197810789679436,1401.5278058645097,23.694657903983618,0.604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8197,1760.0,3429.0,1.2678571428571428,1760.4867308253135,23.169384741184345,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8235,1702.0,3688.0,1.6589762076423935,1702.538503253796,27.05109574631066,0.837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8241,1432.0,3287.0,1.5362654320987654,1432.564344386979,27.003429573494238,0.785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8245,1649.0,3028.0,1.2835595776772246,1649.4554161162484,20.164180724893814,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8246,1945.0,3674.0,1.116359447004608,1945.4706042460534,23.065638289284692,0.615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8251,1620.0,3396.0,1.5766312594840666,1620.52296819788,25.076342765785782,0.852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8271,1672.0,3255.0,1.277816655003499,1672.4863287250384,22.55223735647595,0.515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8290,1683.0,3308.0,1.1907284768211919,1683.4912333736397,23.001681225740416,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8291,1531.0,3207.0,1.4612432847275518,1531.5226067976303,24.34873965601998,0.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8301,1594.0,3387.0,1.6073903002309469,1594.52937702982,25.405164930374497,0.788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8337,1497.0,2869.0,1.1967840735068913,1497.478215406065,20.76405859122988,0.566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8344,1621.0,3518.0,1.5604075691411934,1621.539226833428,26.46232640598499,0.872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8422,1439.0,3178.0,1.435249042145594,1439.5471994965387,25.592908543734566,0.778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8433,1200.0,2738.0,1.3542562338779018,1200.5617238860482,24.50859862998056,0.657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8456,1241.0,2695.0,1.382847038019452,1241.5395176252318,23.175913519852347,0.652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8467,1620.0,3343.0,1.459896983075791,1620.5154053245587,24.457560688543126,0.631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8484,1384.0,2894.0,1.4156928213689484,1384.5217691776088,23.086418132687633,0.563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8486,1439.0,2943.0,1.2673343605546994,1439.511043153245,22.72017382182272,0.541,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8499,1404.0,2686.0,1.1317460317460317,1404.4772896500372,20.045937463784426,0.539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8512,1556.0,3245.0,1.651143790849673,1556.5204930662558,24.376076074175792,0.684,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8533,1321.0,2776.0,1.2942148760330578,1321.524135446686,22.73160031578878,0.733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8554,1651.0,3362.0,1.391180654338549,1651.5089232599644,24.165798907221273,0.699,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8590,1374.0,3152.0,1.684838160136286,1374.5640862944163,26.428619712402384,0.697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8592,1722.0,3394.0,1.1252348152786475,1722.492634060106,23.376043415979748,0.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8617,1309.0,2932.0,1.590106007067138,1309.5535470668485,24.922085613612538,0.714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8640,1894.0,3520.0,1.1701602959309496,1894.4619318181817,22.098429773367766,0.533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8650,1571.0,3452.0,1.494219653179191,1571.5449015063732,26.54038426275423,0.809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8652,1763.0,3636.0,1.5041322314049586,1763.5151265126512,25.49066195705214,0.825,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8678,1709.0,3649.0,1.4506380120886502,1709.5316525075364,26.503325800022015,0.773,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8689,1154.0,2390.0,1.2399250234301782,1154.5171548117155,20.76211604711693,0.679,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8692,1601.0,3412.0,1.3482450103234687,1601.530773739742,25.578177569244726,0.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8712,1444.0,3088.0,1.364471669218989,1444.532383419689,24.4206299430168,0.723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8722,1470.0,3087.0,1.3930232558139535,1470.5238095238096,23.953584148272824,0.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8742,1380.0,3115.0,1.4016962220508868,1380.5569823434992,25.878233732040137,0.766,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8782,1455.0,3084.0,1.4379446640316207,1455.5282101167315,24.179147964697684,0.842,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8786,1859.0,3437.0,1.2347204161248375,1859.4591213267383,21.683681056711386,0.507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8798,1453.0,3002.0,1.3325563325563325,1453.5159893404398,23.20745748790138,0.617,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8826,1656.0,3502.0,1.3115511551155117,1656.5271273557967,25.703426807926117,0.72,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8829,1943.0,3616.0,1.1822570911285455,1943.4626659292035,22.438695440401574,0.554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8834,1510.0,3084.0,1.5785953177257523,1510.5103761348898,23.222513958428625,0.896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8839,1667.0,3630.0,1.5384615384615383,1667.5407713498623,26.971513230779053,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8852,1152.0,2483.0,1.267579908675799,1152.5360451067256,22.076277670010658,0.801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8853,1723.0,3228.0,1.0893203883495146,1723.4662329615862,21.38897814727504,0.567,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8876,1576.0,3157.0,1.3844410876132929,1576.5007918910358,22.980719281481907,0.607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8885,1496.0,3222.0,1.4803695150115472,1496.5356921166976,25.12822563595965,0.651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8892,1458.0,2865.0,1.0376955903271692,1458.4910994764398,21.399394233483054,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8905,1207.0,2708.0,1.2929720575783237,1207.554283604136,23.98914718431872,0.816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8907,1545.0,3189.0,1.4362108479755538,1545.5155221072437,23.893935466792712,0.65,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8908,1501.0,3347.0,1.6189358372456963,1501.5515386913653,26.512482271028812,0.754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8925,1712.0,3565.0,1.4055330634278005,1712.519775596073,25.508320921470073,0.748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8937,1559.0,3276.0,1.5161290322580645,1559.5241147741149,24.692897630322623,0.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8945,1767.0,3630.0,1.2730118973074513,1767.513223140496,25.359264056460106,0.748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8984,1276.0,2651.0,1.103968253968254,1276.5186721991702,21.941799767357562,0.663,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9002,1649.0,3361.0,1.5520121488230827,1649.5093722106517,24.187161108221236,0.707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9013,1771.0,3481.0,1.2472562943834733,1771.4912381499569,23.59574812925269,0.768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9045,1823.0,3280.0,1.3262411347517729,1823.4442073170733,20.396082858312745,0.544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9082,1591.0,3293.0,1.4248895434462443,1591.5168539325844,24.354079989217663,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9099,1508.0,3128.0,1.3536493604213695,1508.5179028132993,23.79267656556489,0.545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9106,1506.0,2974.0,1.2754399387911248,1506.4936112979153,21.932444981286125,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9113,1454.0,3322.0,1.6054901960784314,1454.562311860325,27.029917044089967,0.77,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9118,1570.0,3295.0,1.3418621179815209,1570.5235204855842,24.731341654276562,0.676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9125,1676.0,3146.0,1.1696551724137931,1676.4672600127146,21.169165182918384,0.562,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9156,1673.0,3194.0,1.6094771241830066,1673.476205385097,21.802110724711934,0.538,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9161,1761.0,3440.0,1.0330969267139478,1761.488081395349,23.281302257412488,0.783,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9175,1676.0,3325.0,1.2451046590141797,1676.4959398496242,23.31804995511542,0.673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9177,1297.0,3019.0,1.5033167495854065,1297.570387545545,26.21153344684067,0.747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9195,1706.0,3314.0,1.23465947403911,1706.485214242607,22.695208964892995,0.584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9223,1363.0,3202.0,1.6288998357963873,1363.5743285446597,27.218321417944104,0.713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9235,1615.0,3158.0,1.4367283950617282,1615.4886003799872,22.334190126502154,0.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9253,1705.0,3247.0,1.3597383720930232,1705.474899907607,21.912607299063534,0.638,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9301,1616.0,2977.0,1.2150297619047619,1616.4571716493115,20.08213593614714,0.608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9314,1647.0,3264.0,1.5499999999999998,1647.4954044117646,23.07411500231136,0.643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9331,1536.0,3257.0,1.3397988505747125,1536.5284003684371,24.858628028111625,0.71,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9363,1388.0,2880.0,1.2412451361867705,1388.5180555555555,22.837923704613985,0.578,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9366,1697.0,3545.0,1.473831123517097,1697.5212976022567,25.524277555964453,0.703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9367,1790.0,3724.0,1.3887107119948685,1790.5193340494093,26.044923662847516,0.829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9368,1599.0,3500.0,1.3600809170600137,1599.5431428571428,26.62193451890616,0.741,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9372,1796.0,3376.0,1.2357615894039733,1796.468009478673,21.9698872871284,0.555,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9385,1517.0,3458.0,1.4577114427860698,1517.5613071139387,27.518768378423598,0.821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9389,1358.0,3154.0,1.5232,1358.569435637286,26.737560904476073,0.767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9392,1699.0,3311.0,1.2432249322493223,1699.486861975234,22.77435964161953,0.522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9396,1417.0,3210.0,1.5395569620253164,1417.558566978193,26.3590976999199,0.757,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9411,1922.0,3531.0,1.2068750000000001,1922.4556782781083,21.789049989191945,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9447,1427.0,2920.0,1.5704225352112675,1427.511301369863,22.644617416786073,0.639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9450,1775.0,3167.0,1.1326599326599327,1775.4395326807705,19.801033783394672,0.523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9465,1805.0,3557.0,1.2203495630461925,1805.4925499016024,23.92603297841698,0.723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9479,1682.0,3364.0,1.3280276816608998,1682.5,23.678400846904054,0.787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9498,1589.0,3072.0,1.2196531791907512,1589.4827473958333,21.722089540304275,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9504,1771.0,3371.0,1.3168384879725088,1771.4746366063482,22.312793517849936,0.627,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9514,1378.0,3128.0,1.5493072534637329,1378.559462915601,26.07008547001085,0.848,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9523,1401.0,2837.0,1.2879032258064518,1401.5061684878392,22.05839776028227,0.582,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9534,1610.0,3200.0,1.3154848046309695,1610.496875,22.92580457895678,0.528,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9591,1893.0,3412.0,1.1956241956241955,1893.4451934349356,20.855234608032564,0.569,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9617,1293.0,3114.0,1.4852354349561052,1293.5847784200384,27.43079664342347,0.868,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9627,1745.0,3406.0,1.3138586956521738,1745.4876688197298,23.143223928885938,0.573,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9633,1866.0,3334.0,1.1021437578814628,1866.4403119376125,20.357497201465907,0.543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9636,1674.0,3176.0,1.1964038727524207,1674.4729219143576,21.567463084876852,0.546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9647,1785.0,3342.0,1.2812286689419796,1785.4658886894076,21.74487692131174,0.539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9651,1237.0,2729.0,1.4150442477876104,1237.5467204104068,23.69149507695412,0.674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9655,1700.0,3576.0,1.5616045845272208,1700.5246085011186,25.827385246247328,0.748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9665,1163.0,2588.0,1.69022869022869,1163.5506182380216,23.2670504898322,0.738,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9683,1807.0,3722.0,1.2543912780133253,1807.5145083288555,25.754046964887536,0.763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9689,1422.0,2979.0,1.3699284009546537,1422.522658610272,23.469991282434385,0.632,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9705,1391.0,2917.0,1.5610184372256364,1391.523140212547,23.2496642880686,0.678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9723,1834.0,3689.0,1.3466921119592876,1834.5028462998102,24.960678836110255,0.73,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9746,1649.0,3363.0,1.3716502115655853,1649.5096639904848,24.210585167608418,0.662,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9759,1773.0,3471.0,1.3078457446808511,1773.4891961970613,23.448029099476262,0.647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9768,1402.0,2914.0,1.344328238133548,1402.5188743994509,23.015004977713758,0.585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9805,1901.0,3618.0,1.1993920972644379,1901.474571586512,23.112136731315186,0.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9828,1601.0,3022.0,1.1508896797153025,1601.4702183984116,20.899318820164318,0.518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9863,1336.0,2945.0,1.1654411764705883,1336.546349745331,24.591409974263527,0.642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9878,1650.0,3311.0,1.3137665967854648,1650.5016611295682,23.582238045179515,0.552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9886,1412.0,3142.0,1.5035856573705177,1412.5506047103756,25.63596027802299,0.656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9929,1655.0,3163.0,1.6782387806943269,1655.476762567183,21.725408125969317,0.532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9931,1227.0,2724.0,1.5059797608095677,1227.5495594713657,23.81597059917705,0.612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9945,1697.0,3570.0,1.5925925925925926,1697.524649859944,25.8081050728286,0.83,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9954,1481.0,3113.0,1.5267857142857144,1481.524253132027,24.078235565537174,0.653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9980,1739.0,3416.0,1.341329677861549,1739.490925058548,23.35708965700549,0.639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9984,1510.0,2896.0,1.278520849724626,1510.478591160221,20.880504321863512,0.509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9988,1778.0,3534.0,1.2198492462311559,1778.4968873797397,24.09325506773703,0.715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9994,1811.0,3397.0,1.1472819216182049,1811.4668825434208,21.976963920531936,0.534,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5,1413.0,3355.0,2.1064814814814814,1413.5788375558868,28.12425987094755,0.968,"{""type"":""MultiPoint"",""coordinates"":[]}"
